The cockroach passed a cookie in a house to Emma .	* cockroach ( 1 ) ; cookie ( 4 ) ; house ( 7 ) ; Emma ( 9 ) ; pass ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND recipient ( 2 , 9 ) AND nmod . in ( 4 , 7 )	obj_to_subj_common
Emma admired the book in a cubicle in a room beside the truck .	Emma ( 0 ) ; * book ( 3 ) ; cubicle ( 6 ) ; room ( 9 ) ; * truck ( 12 ) ; admire ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 3 ) AND nmod . in ( 3 , 6 ) AND nmod . in ( 6 , 9 ) AND nmod . beside ( 9 , 12 )	pp_recursion
The cake in the house was painted .	* cake ( 1 ) ; * house ( 4 ) ; nmod . in ( 1 , 4 ) AND paint ( 6 ) AND theme ( 6 , 1 )	obj_pp_to_subj_pp
The sailor in a house lended a biscuit on a table to a goose .	* sailor ( 1 ) ; house ( 4 ) ; biscuit ( 7 ) ; table ( 10 ) ; goose ( 13 ) ; nmod . in ( 1 , 4 ) AND lend ( 5 ) AND agent ( 5 , 1 ) AND theme ( 5 , 7 ) AND recipient ( 5 , 13 ) AND nmod . on ( 7 , 10 )	obj_pp_to_subj_pp
The cockroach wired the cake beside the table to a bear .	* cockroach ( 1 ) ; * cake ( 4 ) ; * table ( 7 ) ; bear ( 10 ) ; wire ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND recipient ( 2 , 10 ) AND nmod . beside ( 4 , 7 )	obj_to_subj_common
A cockroach inflated a boy .	cockroach ( 1 ) ; boy ( 4 ) ; inflate ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 )	obj_to_subj_common
A dog gave Olivia a cake on the table on a stool in the container on the bench on a plate .	dog ( 1 ) ; Olivia ( 3 ) ; cake ( 5 ) ; * table ( 8 ) ; stool ( 11 ) ; * container ( 14 ) ; * bench ( 17 ) ; plate ( 20 ) ; give ( 2 ) AND agent ( 2 , 1 ) AND recipient ( 2 , 3 ) AND theme ( 2 , 5 ) AND nmod . on ( 5 , 8 ) AND nmod . on ( 8 , 11 ) AND nmod . in ( 11 , 14 ) AND nmod . on ( 14 , 17 ) AND nmod . on ( 17 , 20 )	pp_recursion
Amelia respected that a cockroach attempted to walk .	Amelia ( 0 ) ; cockroach ( 4 ) ; respect ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 5 ) AND attempt ( 5 ) AND agent ( 5 , 4 ) AND xcomp ( 5 , 7 ) AND walk ( 7 ) AND agent ( 7 , 4 )	obj_to_subj_common
A visitor in the pile rolled a resident .	visitor ( 1 ) ; * pile ( 4 ) ; resident ( 7 ) ; nmod . in ( 1 , 4 ) AND roll ( 5 ) AND agent ( 5 , 1 ) AND theme ( 5 , 7 )	obj_pp_to_subj_pp
The cockroach drew a tenant on a box .	* cockroach ( 1 ) ; tenant ( 4 ) ; box ( 7 ) ; draw ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND nmod . on ( 4 , 7 )	obj_to_subj_common
The soldier supported that the box was blessed by a boy .	* soldier ( 1 ) ; * box ( 5 ) ; boy ( 10 ) ; support ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 7 ) AND bless ( 7 ) AND theme ( 7 , 5 ) AND agent ( 7 , 10 )	active_to_passive
A biscuit was blessed by the goose .	biscuit ( 1 ) ; * goose ( 6 ) ; bless ( 3 ) AND theme ( 3 , 1 ) AND agent ( 3 , 6 )	active_to_passive
The girl in the vehicle needed to walk .	* girl ( 1 ) ; * vehicle ( 4 ) ; nmod . in ( 1 , 4 ) AND need ( 5 ) AND agent ( 5 , 1 ) AND xcomp ( 5 , 7 ) AND walk ( 7 ) AND agent ( 7 , 1 )	obj_pp_to_subj_pp
Olivia liked that the cockroach gave the cookie to Emma .	Olivia ( 0 ) ; * cockroach ( 4 ) ; * cookie ( 7 ) ; Emma ( 9 ) ; like ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 5 ) AND give ( 5 ) AND agent ( 5 , 4 ) AND theme ( 5 , 7 ) AND recipient ( 5 , 9 )	obj_to_subj_common
A boy liked that a hippo ate .	boy ( 1 ) ; hippo ( 5 ) ; like ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 6 ) AND eat ( 6 ) AND agent ( 6 , 5 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Emma liked the cake beside the TV in a house beside a boat on the surface on the cloth beside the chair beside the table .	Emma ( 0 ) ; * cake ( 3 ) ; * tv ( 6 ) ; house ( 9 ) ; boat ( 12 ) ; * surface ( 15 ) ; * cloth ( 18 ) ; * chair ( 21 ) ; * table ( 24 ) ; like ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 3 ) AND nmod . beside ( 3 , 6 ) AND nmod . in ( 6 , 9 ) AND nmod . beside ( 9 , 12 ) AND nmod . on ( 12 , 15 ) AND nmod . on ( 15 , 18 ) AND nmod . beside ( 18 , 21 ) AND nmod . beside ( 21 , 24 )	pp_recursion
The hippo saw .	* hippo ( 1 ) ; see ( 2 ) AND agent ( 2 , 1 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
The coach liked that a hippo examined .	* coach ( 1 ) ; hippo ( 5 ) ; like ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 6 ) AND examine ( 6 ) AND agent ( 6 , 5 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A box was blessed .	box ( 1 ) ; bless ( 3 ) AND theme ( 3 , 1 )	active_to_passive
Abigail expected that the hippo cooked .	Abigail ( 0 ) ; * hippo ( 4 ) ; expect ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 5 ) AND cook ( 5 ) AND agent ( 5 , 4 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A girl in the house slept .	girl ( 1 ) ; * house ( 4 ) ; nmod . in ( 1 , 4 ) AND sleep ( 5 ) AND agent ( 5 , 1 )	obj_pp_to_subj_pp
The girl noticed that a hippo noticed .	* girl ( 1 ) ; hippo ( 5 ) ; notice ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 6 ) AND notice ( 6 ) AND agent ( 6 , 5 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Emma gave a girl a jigsaw on a stage beside a table in a bag in the house beside a road in the envelope in the drawer on a corpse on a plaque .	Emma ( 0 ) ; girl ( 3 ) ; jigsaw ( 5 ) ; stage ( 8 ) ; table ( 11 ) ; bag ( 14 ) ; * house ( 17 ) ; road ( 20 ) ; * envelope ( 23 ) ; * drawer ( 26 ) ; corpse ( 29 ) ; plaque ( 32 ) ; give ( 1 ) AND agent ( 1 , 0 ) AND recipient ( 1 , 3 ) AND theme ( 1 , 5 ) AND nmod . on ( 5 , 8 ) AND nmod . beside ( 8 , 11 ) AND nmod . in ( 11 , 14 ) AND nmod . in ( 14 , 17 ) AND nmod . beside ( 17 , 20 ) AND nmod . in ( 20 , 23 ) AND nmod . in ( 23 , 26 ) AND nmod . on ( 26 , 29 ) AND nmod . on ( 29 , 32 )	pp_recursion
Ava gave a gumball in a closet in the house on the table on the stack in a room in a garden to a turtle .	Ava ( 0 ) ; gumball ( 3 ) ; closet ( 6 ) ; * house ( 9 ) ; * table ( 12 ) ; * stack ( 15 ) ; room ( 18 ) ; garden ( 21 ) ; turtle ( 24 ) ; give ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 3 ) AND recipient ( 1 , 24 ) AND nmod . in ( 3 , 6 ) AND nmod . in ( 6 , 9 ) AND nmod . on ( 9 , 12 ) AND nmod . on ( 12 , 15 ) AND nmod . in ( 15 , 18 ) AND nmod . in ( 18 , 21 )	pp_recursion
Aria respected that the liver was blessed by Emma .	Aria ( 0 ) ; * liver ( 4 ) ; Emma ( 8 ) ; respect ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 6 ) AND bless ( 6 ) AND theme ( 6 , 4 ) AND agent ( 6 , 8 )	active_to_passive
The girl beside a table was given a box .	* girl ( 1 ) ; table ( 4 ) ; box ( 8 ) ; nmod . beside ( 1 , 4 ) AND give ( 6 ) AND recipient ( 6 , 1 ) AND theme ( 6 , 8 )	obj_pp_to_subj_pp
A cookie was blessed by the teacher .	cookie ( 1 ) ; * teacher ( 6 ) ; bless ( 3 ) AND theme ( 3 , 1 ) AND agent ( 3 , 6 )	active_to_passive
A girl on the stage was sold a cake .	girl ( 1 ) ; * stage ( 4 ) ; cake ( 8 ) ; nmod . on ( 1 , 4 ) AND sell ( 6 ) AND recipient ( 6 , 1 ) AND theme ( 6 , 8 )	obj_pp_to_subj_pp
The cat beside the table was rented the donut .	* cat ( 1 ) ; * table ( 4 ) ; * donut ( 8 ) ; nmod . beside ( 1 , 4 ) AND rent ( 6 ) AND recipient ( 6 , 1 ) AND theme ( 6 , 8 )	obj_pp_to_subj_pp
The cockroach wanted to run .	* cockroach ( 1 ) ; want ( 2 ) AND agent ( 2 , 1 ) AND xcomp ( 2 , 4 ) AND run ( 4 ) AND agent ( 4 , 1 )	obj_to_subj_common
Ella liked that a hippo ate .	Ella ( 0 ) ; hippo ( 4 ) ; like ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 5 ) AND eat ( 5 ) AND agent ( 5 , 4 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A donut on the bed rolled .	donut ( 1 ) ; * bed ( 4 ) ; nmod . on ( 1 , 4 ) AND roll ( 5 ) AND theme ( 5 , 1 )	obj_pp_to_subj_pp
A girl admired that a donut was blessed .	girl ( 1 ) ; donut ( 5 ) ; admire ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 7 ) AND bless ( 7 ) AND theme ( 7 , 5 )	active_to_passive
A girl liked that the hippo saw .	girl ( 1 ) ; * hippo ( 5 ) ; like ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 6 ) AND see ( 6 ) AND agent ( 6 , 5 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A bear in the car froze the key on the table .	bear ( 1 ) ; * car ( 4 ) ; * key ( 7 ) ; * table ( 10 ) ; nmod . in ( 1 , 4 ) AND freeze ( 5 ) AND agent ( 5 , 1 ) AND theme ( 5 , 7 ) AND nmod . on ( 7 , 10 )	obj_pp_to_subj_pp
The shoe was blessed by a girl .	* shoe ( 1 ) ; girl ( 6 ) ; bless ( 3 ) AND theme ( 3 , 1 ) AND agent ( 3 , 6 )	active_to_passive
A cookie in the house rolled .	cookie ( 1 ) ; * house ( 4 ) ; nmod . in ( 1 , 4 ) AND roll ( 5 ) AND theme ( 5 , 1 )	obj_pp_to_subj_pp
The girl said that the hippo painted .	* girl ( 1 ) ; * hippo ( 5 ) ; say ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 6 ) AND paint ( 6 ) AND agent ( 6 , 5 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A cockroach crumpled a crayon .	cockroach ( 1 ) ; crayon ( 4 ) ; crumple ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 )	obj_to_subj_common
Emma supported that a cockroach ate .	Emma ( 0 ) ; cockroach ( 4 ) ; support ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 5 ) AND eat ( 5 ) AND agent ( 5 , 4 )	obj_to_subj_common
Olivia valued that a cake was blessed .	Olivia ( 0 ) ; cake ( 4 ) ; value ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 6 ) AND bless ( 6 ) AND theme ( 6 , 4 )	active_to_passive
A girl in a can preferred to eat .	girl ( 1 ) ; can ( 4 ) ; nmod . in ( 1 , 4 ) AND prefer ( 5 ) AND agent ( 5 , 1 ) AND xcomp ( 5 , 7 ) AND eat ( 7 ) AND agent ( 7 , 1 )	obj_pp_to_subj_pp
A baby beside the bed in the tent investigated .	baby ( 1 ) ; * bed ( 4 ) ; * tent ( 7 ) ; nmod . beside ( 1 , 4 ) AND nmod . in ( 4 , 7 ) AND investigate ( 8 ) AND agent ( 8 , 1 )	obj_pp_to_subj_pp
A leaf was blessed .	leaf ( 1 ) ; bless ( 3 ) AND theme ( 3 , 1 )	active_to_passive
The girl supported that the hippo nursed .	* girl ( 1 ) ; * hippo ( 5 ) ; support ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 6 ) AND nurse ( 6 ) AND agent ( 6 , 5 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A baby painted the rose in a glass on the bed beside a table in the room beside the nest beside the box in a house on a cupboard .	baby ( 1 ) ; * rose ( 4 ) ; glass ( 7 ) ; * bed ( 10 ) ; table ( 13 ) ; * room ( 16 ) ; * nest ( 19 ) ; * box ( 22 ) ; house ( 25 ) ; cupboard ( 28 ) ; paint ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND nmod . in ( 4 , 7 ) AND nmod . on ( 7 , 10 ) AND nmod . beside ( 10 , 13 ) AND nmod . in ( 13 , 16 ) AND nmod . beside ( 16 , 19 ) AND nmod . beside ( 19 , 22 ) AND nmod . in ( 22 , 25 ) AND nmod . on ( 25 , 28 )	pp_recursion
A tool in a room was rolled .	tool ( 1 ) ; room ( 4 ) ; nmod . in ( 1 , 4 ) AND roll ( 6 ) AND theme ( 6 , 1 )	obj_pp_to_subj_pp
The shoe was blessed by the boy .	* shoe ( 1 ) ; * boy ( 6 ) ; bless ( 3 ) AND theme ( 3 , 1 ) AND agent ( 3 , 6 )	active_to_passive
A cockroach drew Liam .	cockroach ( 1 ) ; Liam ( 3 ) ; draw ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 3 )	obj_to_subj_common
The girl beside the bed lended the manager the leaf .	* girl ( 1 ) ; * bed ( 4 ) ; * manager ( 7 ) ; * leaf ( 9 ) ; nmod . beside ( 1 , 4 ) AND lend ( 5 ) AND agent ( 5 , 1 ) AND recipient ( 5 , 7 ) AND theme ( 5 , 9 )	obj_pp_to_subj_pp
A cockroach sketched a cake on a stage .	cockroach ( 1 ) ; cake ( 4 ) ; stage ( 7 ) ; sketch ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND nmod . on ( 4 , 7 )	obj_to_subj_common
A girl in a bush said that the boy in a glass painted .	girl ( 1 ) ; bush ( 4 ) ; * boy ( 8 ) ; glass ( 11 ) ; nmod . in ( 1 , 4 ) AND say ( 5 ) AND agent ( 5 , 1 ) AND ccomp ( 5 , 12 ) AND nmod . in ( 8 , 11 ) AND paint ( 12 ) AND agent ( 12 , 8 )	obj_pp_to_subj_pp
A girl fed a box in the room in a cup on the table to the boy .	girl ( 1 ) ; box ( 4 ) ; * room ( 7 ) ; cup ( 10 ) ; * table ( 13 ) ; * boy ( 16 ) ; feed ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND recipient ( 2 , 16 ) AND nmod . in ( 4 , 7 ) AND nmod . in ( 7 , 10 ) AND nmod . on ( 10 , 13 )	pp_recursion
The girl rolled the cake on the boulder in a bucket on a glacier in a fishbowl beside a bed beside the table in the cabinet in the house .	* girl ( 1 ) ; * cake ( 4 ) ; * boulder ( 7 ) ; bucket ( 10 ) ; glacier ( 13 ) ; fishbowl ( 16 ) ; bed ( 19 ) ; * table ( 22 ) ; * cabinet ( 25 ) ; * house ( 28 ) ; roll ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND nmod . on ( 4 , 7 ) AND nmod . in ( 7 , 10 ) AND nmod . on ( 10 , 13 ) AND nmod . in ( 13 , 16 ) AND nmod . beside ( 16 , 19 ) AND nmod . beside ( 19 , 22 ) AND nmod . in ( 22 , 25 ) AND nmod . in ( 25 , 28 )	pp_recursion
A cockroach dusted .	cockroach ( 1 ) ; dust ( 2 ) AND agent ( 2 , 1 )	obj_to_subj_common
The cake in a glass was painted by a girl beside the table .	* cake ( 1 ) ; glass ( 4 ) ; girl ( 9 ) ; * table ( 12 ) ; nmod . in ( 1 , 4 ) AND paint ( 6 ) AND theme ( 6 , 1 ) AND agent ( 6 , 9 ) AND nmod . beside ( 9 , 12 )	obj_pp_to_subj_pp
A mouse beside the table ate .	mouse ( 1 ) ; * table ( 4 ) ; nmod . beside ( 1 , 4 ) AND eat ( 5 ) AND agent ( 5 , 1 )	obj_pp_to_subj_pp
A goose in a spaceship gasped .	goose ( 1 ) ; spaceship ( 4 ) ; nmod . in ( 1 , 4 ) AND gasp ( 5 ) AND agent ( 5 , 1 )	obj_pp_to_subj_pp
A cockroach rolled the cake .	cockroach ( 1 ) ; * cake ( 4 ) ; roll ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 )	obj_to_subj_common
A cockroach liked the wine .	cockroach ( 1 ) ; * wine ( 4 ) ; like ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 )	obj_to_subj_common
The baby beside a valve painted the cake .	* baby ( 1 ) ; valve ( 4 ) ; * cake ( 7 ) ; nmod . beside ( 1 , 4 ) AND paint ( 5 ) AND agent ( 5 , 1 ) AND theme ( 5 , 7 )	obj_pp_to_subj_pp
The teacher appreciated that a hippo painted .	* teacher ( 1 ) ; hippo ( 5 ) ; appreciate ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 6 ) AND paint ( 6 ) AND agent ( 6 , 5 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
The cake was blessed by a fish .	* cake ( 1 ) ; fish ( 6 ) ; bless ( 3 ) AND theme ( 3 , 1 ) AND agent ( 3 , 6 )	active_to_passive
Oliver said that a hippo drew .	Oliver ( 0 ) ; hippo ( 4 ) ; say ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 5 ) AND draw ( 5 ) AND agent ( 5 , 4 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A chicken beside a cabinet believed that the girl on the bed slept .	chicken ( 1 ) ; cabinet ( 4 ) ; * girl ( 8 ) ; * bed ( 11 ) ; nmod . beside ( 1 , 4 ) AND believe ( 5 ) AND agent ( 5 , 1 ) AND ccomp ( 5 , 12 ) AND nmod . on ( 8 , 11 ) AND sleep ( 12 ) AND agent ( 12 , 8 )	obj_pp_to_subj_pp
The cookie was blessed by a sailor .	* cookie ( 1 ) ; sailor ( 6 ) ; bless ( 3 ) AND theme ( 3 , 1 ) AND agent ( 3 , 6 )	active_to_passive
The frog liked that the hippo drew .	* frog ( 1 ) ; * hippo ( 5 ) ; like ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 6 ) AND draw ( 6 ) AND agent ( 6 , 5 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
